,Id,Интересы,Организация работы,Обмен информацией и коммуникации,Организация собственной работы и поддержание необходимого уровня работоспособности,Обучение и развитие подчиненных,Подготовка и реализация управленческих решений,Выполнение административных функций,Обеспечение должного уровня мотивации подчиненных,Оценка и контроль работы подчиненных,Форсайтное мышление,Управление старт-ап проектами,Управление проектами,Инновации в экономике,Корпоративное управление,PR,Предпринимательское мышление,Развитие агломераций,Навыки публичных выступлений,Управление персоналом,Управление образовательными проектами,Управление компетенциями,Стратегическое мышление,Финансы,Антикризисное управление,Схематизация,Открытое мышление,Системное видение,Командная работа,Построение отношений,Нацеленность на достижения,Лидерские качества,Модерация рабочих групп,Проведение игропрактических мероприятий,Разработка игропрактических форматов
18078,c9273f90d494034849eff2562c70363b,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
18079,cf155e8e870b2727380633cf5ec4f31d,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18080,a7b8e4e05a96034a8b26236d23dfb4e4,"Социальная защита, Социальное предпринимательство, Инвестиции, Образование, Корпоративное управление, Управление персоналом, Исследования и разработки, Юриспруденция, Безопасность, Стратегическое управление, Инновации и модернизация, Управление рисками, Финансы, Государственное управление, Политика, Искусство",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18081,811fd6dd415b06b69fa2720575a39103,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18082,aaf29fafcce794d943cb58e90ab8f0a1,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18083,1d9f71994890bca1e7a39c3ebc9cff58,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
18084,1b4d844939d4fbf7c1bf7c20b7fe8bff,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18085,9cf66afaf3fb929b8f662571f626c6f9,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18086,09527f1983b4f9bdab07555485deb66a,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18087,67ff48de2f32bfd87a60f53cd8e49347,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18088,a026e918cd3ed5243a6b6b09ec642e71,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18089,e8cc063465f6c9f57ff9b724801f48e9,"Образование, Реклама и маркетинг",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18090,a8ad4bad5691061ac3e0c47122f374dd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18091,48650b39f2572d9f2fadc2c50538471a,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18092,ecbafb389afebeebdfe40223ac60ae87,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18093,2c8966b6618bb48bc6e2b37f45a54fb2,,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18094,c3261679983f4b2d83aa6661e81a388c,,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
18095,c33d056317ba9c2bf14a727a71d2d714,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18096,7964d0b900f5023a32e5fc773b65efa7,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18097,c2bda25fc2685edcddaf16ade69cf11c,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
18098,cc7cffcf6aa2442e5f78949556ed0768,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
18099,b8236ad42d59866dce800cf01fd2e250,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18100,7f66c52729d1fd6dd8d9f8769c7a873e,Исследования и разработки,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,3,1,0,0,0,0,0
18101,af4afba0c2c20551f33bb4e2914c2890,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18102,5e8d431c8bdf8b842f2796f8f6a11168,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18103,8f5a7068a474dc124faaf3b8c533e2f6,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18104,57285c7e6138f049e9ebd54e7f4b2043,"Частный бизнес, Управление рисками, Финансы, Стратегическое управление, Инновации и модернизация, Реклама и маркетинг, Корпоративное управление",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18105,1396da22efa2980c5e57e4c409436228,Частный бизнес,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18106,8be3e29276603f0d20258c2c231272c5,,3,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18107,cbeab86118153315d8914452636bc0f2,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18108,9b226a6f06ddf04115fe56184bee9c00,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18109,ab9b3d465807dd3eb5fd88636fe8de2d,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18110,855c9e751bded2f1d6bcea5a391a4535,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18111,bd1c1b65a6277c1bdbc5d7e1c21cdf32,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18112,b9e5c7dc51a9fff3d34d267074f17a95,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18113,019f3637823a603674f4a15e43e9bd84,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18114,f3e044be9de79e98b12c8ba3854bbad3,,4,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18115,49217da1c39fc0bd02204cf201955f8c,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18116,c76466ff8c9bd839785d2dbe33e4de1d,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
18117,eeb7384b8b4064f5129313e62f7e4124,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18118,4823ee87facdbd51813908323b5e2ada,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18119,dd5a903f959ac80a29d045abb6c963ca,"Стратегическое управление, Финансы, Корпоративное управление",0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18120,96990abb06904f4a94db9ee141916b42,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18121,4662e89eaec374ed6b13786cbda11feb,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18122,4dcb80ef1202f62175890468ae41407d,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
18123,eaad3de6d3fa328eaa41ffb1c70f4d79,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18124,11a8f80f8cdd656d15e9795c217e3024,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18125,4a2faa11b419b0782db714ca8df2ceaf,"Инвестиции, Образование, Промышленность, Исследования и разработки, Стратегическое управление, Инновации и модернизация, Реклама и маркетинг, Государственное управление, Политика, Искусство",14,5,2,0,0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
18126,1d0635a1267012665d3b7f596ef9872b,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18127,3c5baa4e273b2ca0cb4e0fca9f098aea,"Частный бизнес, Исследования и разработки",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18128,f181d0d1de79189c23ec63eeeac4acfd,"Исследования и разработки, Стратегическое управление, Инновации и модернизация, Промышленность, Корпоративное управление",1,5,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
18129,85ad15f18665cf7730cbdf6cb1175925,,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18130,f0265bca701fec9c2895e222d1994ce0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18131,cf83e7b10b57a45e8e5778a84c25cb63,"Строительство, Частный бизнес, Инвестиции, Корпоративное управление, Промышленность, Юриспруденция, Инновации и модернизация, Финансы",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18132,9ba4a32fc51afc2734354df645fda336,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18133,92af6083e5c34001a0a7c350a6aa3619,"Образование, Исследования и разработки, Инновации и модернизация",1,3,0,0,0,0,0,0,9,0,3,22,0,0,0,0,1,0,0,0,5,0,0,0,1,0,2,0,0,0,0,0,0
18134,7dfa142d392ac817ac08c52e415aa205,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18135,33957012f5d201bb372f524cc4c2410e,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18136,ae1436ebced85310ee9934f54b7b675f,,1,2,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18137,9c8787b60119b498183034371512d2db,"Исследования и разработки, Инновации и модернизация",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18138,16e1d3d253d372a7665ff5307d6336dd,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18139,95d539353391e0d054ef735b93a81472,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18140,a1162d11e969328a4d8ddfa5efd67325,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18141,793a8deb2c00f33dc7ca898115dcf2db,,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18142,7cc733c77a44cee3a62ee26c4e6f8627,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18143,13db0ff7de2e901c74699e6c7c6531c1,"Социальное предпринимательство, Образование, Юриспруденция",6,3,7,0,3,0,0,1,4,0,5,0,1,1,3,1,2,1,0,0,3,0,0,1,1,7,6,2,6,1,0,0,0
18144,14f05ee195108676bbd2ee942bdd3c9d,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18145,9c872a08a483c24ee68738c2095b8990,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18146,ca8e6b63a2b322d855956b7a375ef95e,,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18147,ff1537ea2872d714abe24d53154993c8,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18148,4610bcf4109f1702f9c9bc5a09863897,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18149,e37bc1165c61b9fbb12eeaf7fab60342,"Образование, Финансы, Стратегическое управление, Государственное управление, Политика",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18150,fa869229632bd101fe82c4243fae4670,"Инновации и модернизация, Государственное управление, Управление персоналом, Корпоративное управление",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18151,5f646423bd62c21716956bf321e347c7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18152,7dbd931027ee7364ec6e45bfad3302b6,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18153,b5712313c8e3fe7f6ab35064ecd12452,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18154,da973bcb4b7fa9040221b81ed5e7c195,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18155,ed1aa6ae1f277240041544eb33014d55,,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18156,d4a75bf180b129d3e6ff88be27dc4a02,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18157,f67b08094990a91167a827a2491bc846,,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18158,d178953878e9f3ca9afb95f9259b032a,"Исследования и разработки, Инновации и модернизация",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18159,617657d5b1974f40cae80f78363e7d11,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18160,d3dad5c7feb59f3bae0b05050528f62c,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18161,a54e96bebe5cca93545adb54b4ad436b,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
18162,24c0c47bba4a524ed9cbc54f468fa2cd,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
18163,a9748b78c821396a3dd91d7cb78e6663,,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18164,23f79cbbbf8959b0da14a2a12f5bbf17,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18165,19cb69b348a6c5a7e654c515c456ba5d,"Образование, Корпоративное управление, Реклама и маркетинг",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18166,4d77c06adb328eaf9ab9fa0d1de41c16,"Управление персоналом, Реклама и маркетинг, Инвестиции, Корпоративное управление, Промышленность, Исследования и разработки, Стратегическое управление, Инновации и модернизация, Управление рисками, Государственное управление, Политика",1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
18167,670b358ac0cd36594813eea4819cb3b8,Образование,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
18168,e3ce5bfe15271a6e4476b6fe76a05ab9,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18169,de8f83f4958c895bb1fb5b06efea92f7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18170,53b4faa11bc005eda261170a80801a5a,,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18171,963d54884690801a88d03a35825e6195,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18172,7a983f66f146d27a29b0fb7ba0e41319,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18173,15d5ba65a99820a527e6bd601f3e8814,"Промышленность, Инновации и модернизация, Государственное управление",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18174,6f6559477bb44befae2268b0e068f3f4,"Частный бизнес, Исследования и разработки, Инновации и модернизация, Сельское хозяйство",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18175,4c2d66147331d2cf6e9e9289bf041d28,"Частный бизнес, Дошкольное образование/детский отдых, Инвестиции, Образование, Управление персоналом, Исследования и разработки, Стратегическое управление, Инновации и модернизация, Реклама и маркетинг, Финансы",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18176,d150cd8f8edda91886c0854b85d69753,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18177,0fd227f0ec454f62cef4eedfecf7f401,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18178,c6cc50b8692ea379264bfb0161b7253d,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18179,d60cea09bc2f8ddac56917184eeff3cb,,1,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
18180,795a82549edaae730c53c7419fefc79c,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18181,86d69ec343b7ad84928eb9e52ed58d90,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18182,e9a783dd572059fbca225fcbc785f1cc,"Частный бизнес, Социальное предпринимательство, Образование",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
18183,6cf1c868cd9abdbcea33fd5c411e9be4,"Образование, Промышленность, Исследования и разработки, Стратегическое управление, Инновации и модернизация",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18184,478af110ba8019410fcb99d40798d06d,"Образование, Инновации и модернизация",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18185,2331f15d5cae2cbc373b20e123850900,Образование,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18186,b0937172e8142ab2a775cf5c2318fcf9,"Управление персоналом, Стратегическое управление",1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18187,52d43ebe99ee38235eb2757fcb6f1c36,"Инвестиции, Инновации и модернизация, Государственное управление, Политика",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18188,6c174804e51b56e4997de0de95042e16,Образование,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18189,550f5d1c9584c95c355a2446ff9f39eb,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18190,a636676245499b5e36597a979fcbdef7,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18191,2027076e02c65a61de8bf270923da907,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18192,a6548e7cb0cef3c9f81f81af39a12f12,"Исследования и разработки, Инновации и модернизация, Государственное управление",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18193,35fda343dff878ae4d98515d612e3344,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18194,4e4caa378e0f29ff37b7dc24c60e4fe1,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18195,488aaa521468240cddf1fba294812800,,6,6,3,2,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
18196,b96f2e8ea68f05543a09560b4a620134,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18197,7a24b0e3f3cb043376734e042dd8353c,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18198,a21584160a94017e4f4d307daa30a808,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18199,92561d782f32072c541e7eff33d658ea,,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18200,fd09a87f0369da107e8848abc518e713,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18201,40c5db33d5351a533275ac405df7b206,,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18202,6391fa5198d9a9910a76f7e028b3ca84,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18203,df71ad672e8c72d5cb32ef9132dbd8b5,"Стратегическое управление, Государственное управление, Политика, Искусство, Частный бизнес, Реклама и маркетинг",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18204,a492a201311603a22bf27c4f87b6ceda,"Промышленность, Исследования и разработки, Государственное управление, Политика, Управление персоналом, Корпоративное управление, Стратегическое управление",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18205,0943eddf6fdba4c018eb8f04e3af2717,"Корпоративное управление, Промышленность, Стратегическое управление, Государственное управление",0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18206,268d1d21971c2160e6ae5dcf345efe2e,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18207,ffffe7d1ec72908fc1e424187158d3de,"Социальная защита, Социальное предпринимательство, Инвестиции, Образование, Исследования и разработки, Инновации и модернизация, Реклама и маркетинг, Политика",3,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0
18208,baeb049cb79a5255a2f2e37d2dfefc7e,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18209,25cb3b109ba91f4690034fcc1978685c,"Исследования и разработки, Инновации и модернизация",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18210,775979a689fe690d5dcb31c9c414b60e,"Частный бизнес, Образование, Стратегическое управление, Реклама и маркетинг",4,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18211,b29fc132a0170db8f874af043e0cb7ee,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
